Age,Gender,House_size,State,Time,Y_Actual,state_impact,spend,Y_RN
54,0,782,IL,17:02.0,0,1,0.214557444,0.44
47,1,905,IL,38:49.7,0,1,0.684898825,0.72
58,1,767,NY,04:39.4,1,5,0.877094625,0.13
41,0,1303,NY,19:42.4,0,5,0.178507589,0.65
44,1,2062,TX,02:32.6,0,1,0.555160549,0.7
42,0,2041,TX,20:21.9,0,1,0.755206924,0.78
53,1,612,TX,19:19.9,0,1,0.702908324,0.89
52,1,410,IL,27:47.1,1,1,0.310103079,0.15
52,0,1467,FL,04:59.0,0,1,0.667900441,0.18
56,1,2610,NY,46:54.7,1,5,0.605476833,0.41
42,1,1500,FL,53:34.8,0,1,0.843961834,0.83
50,1,1582,CA,25:28.1,1,5,0.365331836,0.34
56,0,2633,CA,06:16.2,0,5,0.831150839,0.99
50,0,2292,NY,07:06.3,0,5,0.917744103,0.62
51,0,1499,FL,29:49.9,0,1,0.261958765,0.52
48,1,2538,CA,59:44.3,0,5,0.33963014,0.83
53,1,826,CA,24:09.0,1,5,0.345004808,0.07
59,0,704,TX,40:01.4,0,1,0.376773093,0.87
51,1,2274,FL,35:14.6,1,1,0.388771233,0.49
56,1,1537,CA,08:31.7,1,5,0.566928919,0.39
51,0,1883,CA,53:33.6,0,5,0.028331639,0.8
49,1,2797,CA,34:49.6,1,5,0.155046117,0.24
40,0,1462,FL,19:42.4,0,1,0.260443789,0.85
56,1,907,NY,02:13.1,1,5,0.457041741,0.28
54,1,1592,NY,08:51.7,0,5,0.299866004,0.76
50,1,2513,NY,52:07.2,0,5,0.03557286,0.73
45,0,704,NY,07:34.6,0,5,0.145518175,0.55
60,0,503,CA,34:41.7,0,5,0.326053327,0.71
41,1,2036,FL,04:08.0,1,1,0.722644046,0.16
52,1,1549,FL,50:39.5,0,1,0.350695998,0.78
60,1,1878,TX,27:12.2,1,1,0.4335932,0.64
53,0,1022,IL,21:14.4,0,1,0.297921462,0.5
59,1,576,TX,54:53.5,1,1,0.225256324,0.55
50,0,2912,CA,16:26.8,0,5,0.374554298,0.57
51,1,2583,NY,49:11.0,0,5,0.500780564,0.94
52,1,1485,NY,55:56.0,1,5,0.454272588,0.1
47,0,2647,FL,58:19.2,0,1,0.678402799,0.27
42,1,2832,CA,07:34.2,0,5,0.842733966,0.94
47,1,1460,IL,50:56.6,0,1,0.694589537,0.55
46,1,1272,FL,04:36.2,1,1,0.372396829,0.36
44,1,1219,TX,18:01.1,0,1,0.243772228,0.71
40,1,1857,NY,34:54.2,0,5,0.927207298,0.45
48,1,436,TX,49:14.9,1,1,0.002035077,0.01
42,0,1840,NY,00:32.5,0,5,0.247402988,0.3
43,0,1974,CA,36:01.4,0,5,0.3811652,0.9
46,1,2753,FL,25:21.0,1,1,0.006257197,0.12
43,0,1817,CA,46:45.1,0,5,0.653264034,0.84
40,0,2592,NY,15:09.9,0,5,0.303328114,0.32
44,0,1316,CA,50:29.3,0,5,0.108869014,0.82
53,1,561,CA,12:20.2,1,5,0.323067243,0.53
47,1,1489,CA,06:33.1,0,5,0.64216656,0.88
52,1,1931,TX,58:50.8,0,1,0.191506172,0.87
41,0,2098,TX,19:13.8,0,1,0.163934975,0.63
55,0,2080,FL,10:30.3,0,1,0.526324198,0.38
41,0,2949,NY,28:05.7,0,5,0.878258797,0.15
50,0,2622,NY,20:38.1,0,5,0.92678896,0.98
40,1,561,IL,14:10.8,0,1,0.473942886,0.4
40,1,2470,CA,25:10.1,0,5,0.597562414,0.82
48,0,729,FL,45:59.6,0,1,0.260515938,0.43
41,0,1651,NY,59:49.1,0,5,0.36023173,0.2
50,1,2750,TX,17:45.1,1,1,0.984430106,0.32
59,1,450,CA,48:00.4,1,5,0.121033509,0.13
45,1,2243,TX,39:44.1,0,1,0.727532713,0.83
40,0,1753,FL,56:24.9,0,1,0.421199255,0.8
55,0,2115,FL,14:53.9,0,1,0.450774449,0.93
52,1,2051,FL,46:30.9,0,1,0.055429695,0.69
42,0,2631,NY,21:11.2,0,5,0.405465328,0.32
47,0,1617,CA,04:55.9,0,5,0.658678297,0.39
49,0,1710,CA,35:32.0,0,5,0.490316659,0.78
56,1,2714,NY,04:34.2,0,5,0.062434852,0.67
49,0,2857,CA,47:33.1,0,5,0.026268094,0.2
41,1,876,TX,51:47.8,0,1,0.783410833,0.83
46,0,716,FL,08:21.3,0,1,0.242248691,0.34
60,0,2383,NY,47:53.6,1,5,0.858216267,0.01
45,1,479,NY,49:55.9,0,5,0.225442011,0.58
44,1,544,CA,16:36.6,0,5,0.435757135,0.47
47,1,1674,TX,40:05.5,1,1,0.470485021,0.05
48,1,2296,NY,56:31.5,1,5,0.878741549,0.25
60,1,1785,FL,07:46.3,1,1,0.007094705,0.64
45,1,465,FL,21:40.1,0,1,0.031761794,0.69
47,1,2117,FL,31:41.6,1,1,0.45325392,0.05
60,0,658,FL,32:50.8,0,1,0.136636396,0.98
40,1,2057,CA,47:09.5,0,5,0.186574461,0.72
55,0,837,IL,45:21.6,0,1,0.12895656,0.32
54,1,2887,FL,35:09.4,0,1,0.067501231,0.93
57,1,496,CA,52:27.8,1,5,0.501479114,0.58
49,0,2597,TX,25:06.8,0,1,0.556280708,0.81
57,1,1390,FL,31:47.8,1,1,0.901527324,0.06
59,1,934,FL,16:56.6,0,1,0.999883306,0.85
46,0,2860,IL,51:31.6,0,1,0.542203195,0.7
46,0,887,TX,52:08.2,0,1,0.220804005,0.58
46,1,2660,CA,05:23.8,0,5,0.492990069,0.76
51,0,2201,IL,11:46.5,0,1,0.764130477,0.31
50,0,1182,CA,41:14.4,0,5,0.92612565,0.92
45,1,1307,FL,00:39.2,0,1,0.012519018,0.6
44,1,2637,FL,55:07.8,0,1,0.978429992,0.96
48,0,2536,FL,10:55.9,0,1,0.612070184,0.61
42,0,1453,IL,38:48.0,0,1,0.263796712,0.44
53,0,2249,NY,56:52.7,0,5,0.37827336,0.64
53,0,1573,FL,09:48.3,0,1,0.010073725,0.8
57,0,1068,TX,35:34.4,0,1,0.221357279,0.28
40,0,1126,TX,47:56.0,0,1,0.52385582,0.42
53,1,2463,CA,49:04.9,1,5,0.586136614,0.51
45,1,2088,TX,09:25.8,1,1,0.825838691,0.24
45,0,620,NY,13:20.7,0,5,0.328004225,0.81
47,0,1376,FL,41:50.6,0,1,0.059985597,0.15
46,0,1502,IL,56:26.3,0,1,0.492892943,0.97
49,1,641,NY,09:34.2,0,5,0.173500593,0.89
58,0,937,TX,31:15.2,0,1,0.202793053,0.89
56,0,1416,CA,49:36.0,0,5,0.126693859,0.51
57,1,1215,CA,41:29.7,1,5,0.757388395,0.17
45,1,2862,TX,32:28.3,0,1,0.84499091,0.54
41,1,2317,TX,53:18.0,1,1,0.055902087,0.22
40,0,1019,NY,16:24.5,0,5,0.918987151,0.56
57,0,457,CA,45:06.2,0,5,0.463128879,0.35
51,1,725,IL,22:42.1,1,1,0.187919031,0.4
60,1,2134,FL,25:08.0,1,1,0.396139214,0.38
60,0,1959,FL,29:38.7,0,1,0.499510885,0.47
57,0,799,FL,21:21.8,0,1,0.110696944,0.56
60,0,1311,IL,51:43.7,0,1,0.593879537,0.14
58,1,2662,TX,50:22.7,0,1,0.314267097,0.77
46,0,1603,TX,35:06.3,0,1,0.133216563,0.14
44,0,1636,TX,46:02.4,0,1,0.262462451,0.82
57,0,984,CA,27:02.1,1,5,0.301671385,0
41,0,931,NY,58:13.2,0,5,0.259710041,0.62
43,0,548,IL,06:46.1,0,1,0.353994407,0.68
51,0,814,TX,43:19.3,0,1,0.120360668,0.19
56,0,2071,TX,03:46.1,0,1,0.174996698,0.12
54,1,1486,CA,02:48.6,0,5,0.03382413,0.9
53,1,1011,IL,28:28.3,1,1,0.649489732,0.14
42,0,1063,NY,22:11.4,0,5,0.545228415,0.24
48,0,1744,NY,57:58.0,0,5,0.010846316,0.77
55,1,1964,IL,52:09.9,0,1,0.049628791,0.97
50,1,840,CA,17:12.4,1,5,0.456443878,0.3
40,1,1377,CA,42:06.4,0,5,0.934918357,0.67
49,0,2630,TX,25:13.0,0,1,0.92181084,0.21
54,1,2625,IL,16:16.7,0,1,0.511687264,0.96
43,1,2371,CA,08:21.0,0,5,0.366788645,0.95
40,0,2238,TX,43:27.9,0,1,0.011769907,0.94
47,0,2230,IL,49:10.6,0,1,0.944734904,0.75
46,0,1561,TX,35:46.3,0,1,0.928761309,0.3
52,0,2114,CA,07:29.9,0,5,0.695797111,0.73
41,1,1275,CA,36:05.1,0,5,0.281738767,0.77
44,1,418,NY,03:38.5,1,5,0.909043657,0.22
49,0,1069,NY,52:09.3,0,5,0.00502883,0.16
59,1,2938,CA,43:13.6,1,5,0.750298526,0.64
50,0,1018,TX,33:53.8,0,1,0.76214439,0.43
53,1,1835,CA,35:13.7,1,5,0.026436789,0.55
57,1,1724,IL,48:31.3,0,1,0.512805504,0.96
59,1,1941,CA,59:14.9,1,5,0.151307907,0.45
60,1,625,CA,39:03.8,1,5,0.441312485,0.44
41,1,1608,FL,46:00.3,0,1,0.018751644,0.49
60,1,2785,CA,24:40.3,0,5,0.181817949,0.85
46,1,2978,NY,30:18.7,1,5,0.820902953,0.2
57,1,429,FL,09:00.5,0,1,0.447128013,0.68
48,1,419,CA,15:56.9,0,5,0.447515552,0.83
54,0,2985,FL,26:53.0,0,1,0.623873008,0.41
59,1,1549,TX,52:37.5,1,1,0.026166745,0.48
45,0,422,CA,19:46.8,0,5,0.968661287,0.4
60,1,989,NY,39:30.9,0,5,0.02266101,0.99
48,0,1293,NY,00:28.7,0,5,0.815759568,0.35
40,0,2186,FL,10:53.9,0,1,0.277962769,0.81
42,0,844,CA,04:09.8,0,5,0.400376298,0.88
59,0,1225,CA,40:05.5,0,5,0.727371613,0.73
51,0,2535,CA,22:52.4,0,5,0.590254369,0.23
57,0,1703,CA,51:42.2,0,5,0.179096019,0.24
49,1,1195,TX,03:38.7,0,1,0.526425978,1
54,0,742,FL,56:34.5,0,1,0.254677851,0.46
44,1,2606,CA,30:10.3,1,5,0.348733785,0.1
40,0,1338,CA,45:54.8,0,5,0.172388738,0.76
42,0,1112,TX,20:02.5,0,1,0.558354067,0.18
58,1,1478,CA,10:24.3,1,5,0.350373479,0.65
50,1,1557,FL,43:35.1,1,1,0.970524954,0.41
47,0,554,IL,21:36.2,0,1,0.462166912,0.69
42,0,832,FL,50:56.5,0,1,0.16481413,0.83
60,0,2109,FL,10:41.4,0,1,0.511840455,0.16
59,1,1323,TX,55:54.6,1,1,0.425692349,0.42
46,1,976,FL,34:04.9,1,1,0.234473949,0.12
54,0,1487,IL,19:01.0,0,1,0.086107275,0.38
57,1,1418,CA,59:03.2,1,5,0.973455625,0.14
49,0,2410,NY,10:24.2,0,5,0.952341834,0.35
50,0,2965,TX,39:12.0,0,1,0.082937949,0.63
45,0,1555,FL,10:00.4,0,1,0.479054916,0.55
52,0,1819,CA,49:00.2,0,5,0.394962724,0.53
55,0,1944,CA,51:31.1,0,5,0.017603004,0.86
56,0,1754,FL,55:23.2,0,1,0.07406959,0.21
55,0,678,NY,02:47.3,1,5,0.218111295,0
56,0,576,CA,35:32.8,0,5,0.938250281,0.87
60,1,2406,TX,59:44.3,1,1,0.696081684,0.42
54,1,1389,IL,56:30.4,1,1,0.426279488,0.08
45,0,2607,IL,48:14.7,0,1,0.324914971,0.05
43,1,1436,IL,06:55.8,0,1,0.333475834,0.95
56,1,2618,FL,45:40.4,0,1,0.517761625,0.93
45,0,1110,FL,53:25.6,0,1,0.581756554,0.98
55,1,861,IL,00:30.6,1,1,0.241279395,0.61
44,1,2402,NY,56:14.1,1,5,0.285069983,0.29
45,0,2381,CA,36:46.7,0,5,0.575098962,0.39
49,0,1708,TX,56:00.1,0,1,0.020701558,1
59,1,2850,CA,57:04.8,1,5,0.144352795,0.5
41,0,2533,CA,07:38.3,0,5,0.843503064,0.99
52,0,2702,CA,08:09.5,0,5,0.482897001,0.35
43,1,1310,NY,21:08.7,0,5,0.990772278,0.59
53,1,1186,CA,31:39.7,0,5,0.662647232,0.68
53,0,798,CA,33:39.8,0,5,0.068866661,0.14
47,1,2325,IL,05:26.8,0,1,0.418389406,0.74
48,0,1391,FL,55:40.1,0,1,0.646521347,0.71
43,1,2149,IL,39:08.0,1,1,0.674516463,0.12
59,0,458,CA,06:44.3,0,5,0.295525299,0.36
59,1,2682,FL,25:55.1,1,1,0.63584418,0.54
45,0,1874,NY,18:39.1,0,5,0.467311659,1
42,1,2894,FL,11:56.4,0,1,0.236247389,0.96
49,0,2627,CA,48:25.9,0,5,0.627571705,0.81
49,0,888,NY,23:49.2,0,5,0.539056513,0.26
53,1,1995,NY,15:11.2,0,5,0.605438344,0.85
59,0,2667,NY,59:31.3,0,5,0.281886885,0.97
48,1,2403,NY,59:50.0,0,5,0.044742064,0.5
53,0,716,NY,57:06.0,0,5,0.249662496,0.66
45,0,929,TX,24:01.4,0,1,0.895701683,0.53
56,1,1267,FL,41:32.4,0,1,0.829210889,0.75
40,1,672,NY,50:10.3,1,5,0.840176556,0.16
56,0,766,TX,38:48.5,0,1,0.38023242,0.55
54,1,612,FL,27:53.1,1,1,0.845287301,0.17
49,1,2121,TX,06:41.6,0,1,0.325386633,0.71
58,0,434,IL,42:19.4,0,1,0.14472711,0.45
60,1,2608,FL,31:34.4,0,1,0.082259912,0.89
41,0,2535,NY,36:41.4,0,5,0.734812683,0.34
41,1,2267,TX,11:23.0,0,1,0.653581246,0.63
46,0,2669,NY,18:09.7,0,5,0.536784809,0.03
47,1,1580,CA,15:30.0,0,5,0.846894609,0.61
42,0,1883,CA,50:24.4,0,5,0.958961019,0.45
59,0,1968,TX,52:43.6,0,1,0.752214759,0.67
46,0,2698,CA,05:10.6,0,5,0.79991645,0.88
51,1,689,NY,14:53.4,0,5,0.620370646,0.8
56,1,1776,TX,00:08.7,0,1,0.026333668,0.88
58,0,516,TX,03:18.6,0,1,0.387645316,0.27
40,0,2124,FL,32:47.9,0,1,0.475932097,0.32
48,1,1235,FL,47:11.0,1,1,0.018626993,0.06
55,0,2035,CA,12:31.2,0,5,0.472639632,0.23
40,0,1191,IL,44:48.4,0,1,0.740637132,0.68
52,1,1661,CA,18:17.5,1,5,0.501987231,0.37
44,1,2760,NY,31:37.7,1,5,0.155922418,0.09
48,1,2496,FL,55:30.7,0,1,0.114172079,0.61
54,1,1483,NY,10:45.7,1,5,0.368182489,0.56
46,1,1996,CA,03:45.0,0,5,0.0232167,0.62
58,1,2889,IL,10:26.7,1,1,0.835039615,0.41
40,1,1435,TX,36:10.5,0,1,0.759059818,0.34
52,0,1570,CA,46:23.9,0,5,0.348996383,0.05
57,0,822,TX,43:26.8,0,1,0.065690611,0.52
52,1,2898,NY,12:49.7,1,5,0.707543937,0.54
50,1,897,CA,45:01.8,1,5,0.873384345,0.43
48,0,1919,TX,28:10.4,0,1,0.878828229,0.96
49,0,2693,NY,05:57.6,0,5,0.423505055,0.53
46,0,1817,FL,15:12.1,0,1,0.486644637,0.46
51,0,1830,FL,51:13.7,0,1,0.635707338,0.91
46,1,2744,CA,58:24.6,1,5,0.780466742,0.09
45,0,2363,TX,30:13.4,0,1,0.747441412,0.26
46,1,1166,FL,07:47.9,0,1,0.463768625,0.89
41,1,2716,NY,02:31.7,1,5,0.552690737,0.23
59,0,2426,NY,17:16.3,0,5,0.200616909,0.72
59,1,2750,TX,19:06.3,1,1,0.785301409,0.17
45,1,2714,CA,01:44.8,0,5,0.847635355,0.87
55,1,2984,FL,19:36.6,0,1,0.253772494,0.87
52,1,799,FL,58:59.8,0,1,0.73414555,0.87
48,1,1817,NY,42:21.5,0,5,0.711529805,0.96
58,0,1552,IL,27:47.0,0,1,0.024310921,0.34
53,0,1774,IL,17:03.8,0,1,0.0256785,0.47
46,1,1569,TX,53:17.5,0,1,0.466855495,0.49
42,0,874,IL,36:06.5,0,1,0.93480971,0.67
59,0,2673,CA,05:59.7,0,5,0.231821262,0.93
41,0,2183,CA,00:23.5,0,5,0.973942145,0.05
45,0,2316,NY,11:26.1,0,5,0.980944664,0.68
50,0,2588,FL,34:41.0,0,1,0.165160983,0.47
58,0,1328,NY,59:39.2,0,5,0.744507261,0.82
45,1,2520,IL,58:10.5,1,1,0.492065859,0.25
45,1,1612,CA,00:39.1,0,5,0.427640083,0.45
54,1,1584,CA,33:35.3,1,5,0.596891234,0.1
41,1,2776,FL,37:33.4,0,1,0.512373059,0.45
51,1,1234,FL,41:33.8,0,1,0.950256346,0.78
43,1,2030,CA,39:04.4,0,5,0.433691304,0.74
43,1,524,NY,38:02.4,0,5,0.438297995,0.66
43,1,1359,CA,31:41.1,1,5,0.988444194,0.02
53,0,1016,FL,48:04.6,0,1,0.261589461,0.65
51,1,2430,CA,37:39.3,1,5,0.121865497,0.46
54,0,754,NY,58:01.3,0,5,0.51120315,0.99
52,0,1312,TX,08:28.0,0,1,0.566990093,0.75
56,0,812,CA,08:02.9,0,5,0.69950371,0.42
51,1,2485,FL,57:01.0,1,1,0.522265505,0.08
55,1,578,NY,07:04.6,0,5,0.872756745,0.99
42,1,2767,TX,39:06.6,0,1,0.403446571,0.8
51,1,463,TX,57:56.6,0,1,0.118769222,1
58,0,2721,NY,08:17.8,0,5,0.298243922,0.92
53,1,2154,CA,49:43.9,0,5,0.014108548,0.91
60,0,1438,CA,36:55.8,0,5,0.38547315,0.16
43,0,2212,FL,20:51.9,0,1,0.124481891,0.55
47,0,1370,NY,25:21.1,0,5,0.862594079,0.77
50,0,1680,CA,33:54.7,0,5,0.315352024,0.81
51,1,1711,TX,29:51.5,0,1,0.357141151,0.78
50,1,1188,CA,36:40.6,0,5,0.406543613,0.8
50,1,1785,CA,08:30.7,1,5,0.028978687,0.35
49,0,1659,FL,11:56.0,0,1,0.345749785,0.2
56,0,1479,CA,40:11.4,0,5,0.730560282,0.5
49,0,2753,FL,00:59.7,0,1,0.0155349,0.02
44,1,1512,TX,22:37.5,1,1,0.190379635,0.26
47,1,1345,CA,30:09.0,0,5,0.516492248,0.8
52,1,648,IL,46:11.3,1,1,0.555201079,0.52
54,0,1760,CA,56:00.4,0,5,0.08315366,0.13
50,1,2708,CA,58:28.8,0,5,0.717140187,0.53
60,1,1778,CA,27:06.2,1,5,0.855821693,0.17
41,0,1021,NY,14:13.8,0,5,0.786833423,0.16
44,0,2289,FL,09:44.0,0,1,0.18701547,0.96
40,0,1058,NY,07:38.3,0,5,0.254844504,0.27
40,0,607,TX,33:00.1,0,1,0.861818672,0.48
58,1,2929,CA,03:05.3,1,5,0.116145379,0.55
47,1,2736,TX,26:39.5,1,1,0.174071535,0.33
44,0,2175,CA,43:06.9,0,5,0.118032029,0.31
48,0,1281,CA,23:39.1,0,5,0.259692693,0.64
59,0,834,FL,11:53.6,0,1,0.620155787,0.71
59,0,863,CA,44:07.7,0,5,0.174707938,0.43
53,0,2404,CA,01:44.9,0,5,0.160731814,0.06
47,0,1724,NY,24:42.5,0,5,0.248706919,0.93
45,1,473,CA,18:52.4,1,5,0.410317471,0.32
48,0,480,FL,07:42.0,0,1,0.276772662,0.07
45,0,580,NY,00:58.7,0,5,0.166231693,0.67
55,1,1235,CA,05:04.3,0,5,0.926700156,0.98
44,0,654,IL,39:45.0,0,1,0.897515585,0.24
48,0,2281,CA,54:53.7,0,5,0.8388749,1
55,0,2010,FL,10:11.7,0,1,0.61264239,0.61
41,1,946,FL,01:36.2,0,1,0.086811367,0.87
49,1,1183,FL,57:18.0,1,1,0.107777563,0.08
60,0,719,FL,13:53.8,0,1,0.63603971,0.07
54,0,2884,CA,29:50.1,0,5,0.513378872,0.9
56,0,1338,CA,53:50.0,0,5,0.061701407,0.88
50,0,1699,CA,51:11.2,0,5,0.735344859,0.13
53,0,606,TX,40:33.2,0,1,0.469840045,0.64
43,0,2813,CA,58:42.5,0,5,0.616354523,0.34
43,1,2335,FL,49:49.0,0,1,0.929694588,0.63
48,1,1581,CA,23:52.8,1,5,0.762808919,0.45
56,0,1146,NY,07:05.0,0,5,0.150216774,0.33
46,1,2263,CA,37:21.6,0,5,0.784492488,0.65
40,0,1522,CA,53:22.5,0,5,0.96461702,0.18
57,0,1874,TX,03:01.8,0,1,0.220561464,0.72
60,1,1193,CA,26:46.6,1,5,0.913206046,0.04
47,1,1833,NY,16:52.1,1,5,0.6608864,0.35
41,0,1825,CA,04:51.1,0,5,0.157846191,0.72
44,0,672,FL,14:01.1,0,1,0.606061232,0.54
60,0,1897,NY,53:53.3,0,5,0.841258862,0.45
49,0,1235,NY,54:35.6,0,5,0.029354543,0.83
51,1,2109,CA,35:11.5,1,5,0.191447283,0.33
55,1,2164,NY,34:04.2,1,5,0.285811835,0.22
51,0,2324,CA,24:15.9,0,5,0.233859332,0.93
51,0,906,TX,47:45.9,0,1,0.32326069,0.32
53,1,1325,NY,53:22.0,1,5,0.769088655,0.49
55,0,1522,FL,12:31.2,0,1,0.575833953,0.98
50,0,1890,CA,55:20.1,0,5,0.410892505,0.59
57,1,1182,NY,16:36.4,0,5,0.122939429,0.89
48,1,878,FL,20:04.4,1,1,0.958636508,0.14
44,1,758,NY,32:28.7,0,5,0.566024521,0.75
51,0,513,FL,25:18.0,0,1,0.964538214,0.92
42,0,1628,NY,21:11.1,0,5,0.925496427,0.08
60,1,2385,IL,01:20.6,1,1,0.794934766,0.22
51,0,1701,CA,30:02.4,0,5,0.34116721,0.73
56,1,2064,CA,18:34.5,0,5,0.866671308,0.74
43,1,1829,TX,56:40.3,0,1,0.513253474,0.77
55,0,2640,TX,14:25.8,0,1,0.79701002,0.45
58,1,736,IL,42:40.5,1,1,0.846367585,0.52
56,1,2254,IL,35:55.2,0,1,0.305825413,0.7
42,0,2844,CA,25:21.6,0,5,0.706471674,0.27
59,1,2598,CA,23:40.9,1,5,0.025829816,0.48
58,0,2086,FL,50:25.5,0,1,0.958689289,0.84
53,1,2736,CA,23:19.7,1,5,0.369992834,0.5
47,1,2439,CA,03:20.2,0,5,0.066356732,0.86
57,0,636,FL,22:39.9,0,1,0.210713259,0.28
44,0,2969,FL,15:21.6,0,1,0.339492144,0.6
46,0,2148,TX,20:13.1,0,1,0.06290391,0.56
52,1,2775,NY,37:53.8,1,5,0.766553135,0.49
53,0,2309,CA,05:14.2,0,5,0.125259263,0.99
46,0,801,CA,45:53.6,0,5,0.435211727,0.84
55,1,431,TX,46:42.8,1,1,0.585770503,0.18
46,1,1013,CA,52:31.8,1,5,0.883737712,0.35
43,1,2916,NY,14:28.3,0,5,0.515114574,0.47
60,0,2025,TX,27:36.2,0,1,0.413018072,0.21
48,1,2216,NY,15:35.5,0,5,0.249457662,0.66
45,0,2230,CA,06:35.9,0,5,0.893415891,0.99
41,0,1592,IL,51:11.9,0,1,0.01112454,0.16
59,1,2595,FL,36:26.1,1,1,0.281852324,0.13
47,0,2603,NY,03:25.8,0,5,0.881265991,0.27
54,1,1657,NY,36:35.1,0,5,0.902382084,0.99
57,0,709,IL,08:43.9,0,1,0.222342031,0.97
47,0,2224,TX,39:25.5,0,1,0.015993076,0.08
40,1,1115,CA,09:13.2,0,5,0.863425768,0.65
42,1,2461,CA,33:15.3,0,5,0.891631532,0.6
50,0,2430,FL,54:08.1,0,1,0.025870033,0.38
58,1,664,CA,04:45.1,1,5,0.950424596,0.52
60,1,1931,CA,21:38.6,1,5,0.724625676,0.4
42,0,1625,CA,10:30.7,0,5,0.989549195,0.64
49,0,2322,CA,33:09.2,0,5,0.312388452,0.73
47,1,1933,CA,33:37.9,0,5,0.29479084,0.63
52,1,458,NY,03:13.7,1,5,0.382380707,0.46
51,1,2530,FL,30:17.8,1,1,0.803650809,0.29
46,1,1850,CA,42:26.2,0,5,0.04985723,0.76
57,1,2295,CA,14:37.6,1,5,0.376466459,0.38
60,1,805,TX,00:15.6,1,1,0.146635203,0.63
58,1,1286,CA,16:42.4,1,5,0.155874684,0.06
48,0,872,TX,06:44.2,0,1,0.8413632,0.08
53,0,2349,CA,05:25.8,0,5,0.592688511,0.21
44,1,805,FL,26:33.6,1,1,0.797323829,0.33
41,0,2170,TX,22:51.8,0,1,0.087782571,0.4
54,1,834,FL,16:54.7,1,1,0.543752436,0.08
53,1,1587,FL,50:40.8,1,1,0.643359299,0.2
55,1,2030,FL,49:27.0,1,1,0.254281165,0.51
51,1,1462,TX,47:38.5,0,1,0.878238235,0.78
52,0,2792,NY,09:01.5,0,5,0.644317663,0.34
54,0,983,TX,07:12.6,0,1,0.99264652,0.77
44,1,1824,FL,21:02.7,1,1,0.817498969,0.16
56,1,622,FL,45:45.9,1,1,0.571364686,0.59
53,1,734,CA,16:07.0,1,5,0.129246185,0.44
44,0,1891,FL,48:51.1,0,1,0.751916256,0.13
50,0,2920,CA,13:35.9,0,5,0.515231008,0.26
41,0,1877,CA,13:53.8,0,5,0.31174648,0.3
57,1,1782,FL,36:02.8,1,1,0.474289899,0.51
52,1,2528,IL,58:33.1,1,1,0.934250164,0.03
56,0,1168,NY,07:37.6,0,5,0.935310283,0.59
46,1,2518,IL,45:27.1,1,1,0.134269391,0.11
60,1,723,NY,08:59.7,0,5,0.339479081,0.86
59,1,1858,TX,47:11.7,1,1,0.760915719,0.37
49,1,1934,NY,42:12.5,0,5,0.441322259,0.66
45,0,1407,CA,54:30.6,0,5,0.045677817,0.94
41,1,1261,TX,57:46.9,0,1,0.812088839,0.61
44,1,2742,NY,27:55.6,0,5,0.7212914,0.76
40,1,1362,CA,22:52.6,1,5,0.76161799,0.02
45,1,1491,IL,03:09.3,0,1,0.100265685,0.7
41,1,962,IL,49:15.1,1,1,0.348273183,0.09
58,0,2377,FL,31:52.1,0,1,0.997322096,0.93
45,0,1190,NY,39:30.5,0,5,0.977796056,0.17
54,1,1362,TX,57:58.3,0,1,0.829732734,0.69
54,1,489,CA,52:59.2,0,5,0.246737316,0.65
41,1,2800,TX,34:15.2,0,1,0.593418844,0.46
51,1,2058,FL,58:48.0,1,1,0.45595001,0.42
40,1,2464,CA,20:26.9,0,5,0.029791065,0.4
46,1,2932,FL,03:26.6,1,1,0.102103938,0.09
55,0,1078,IL,29:37.8,0,1,0.316496261,0.18
48,0,2571,FL,34:37.5,0,1,0.901510994,0.11
47,1,758,TX,03:48.0,1,1,0.92561037,0.08
44,0,2574,NY,26:24.6,0,5,0.229561666,0.71
56,1,836,FL,30:24.6,0,1,0.026345615,0.72
58,0,1761,CA,01:19.2,0,5,0.702861065,0.37
54,0,2370,IL,40:41.3,0,1,0.327731106,0.95
44,0,2177,CA,06:28.0,0,5,0.856202432,0.97
43,1,1383,CA,47:30.8,0,5,0.175630268,0.37
41,1,2562,IL,23:46.7,0,1,0.754823923,0.33
56,0,2003,TX,00:58.1,0,1,0.187567711,0.43
44,1,2665,CA,27:01.9,0,5,0.212898312,0.43
55,0,2725,CA,37:23.6,0,5,0.550960285,0.52
55,1,1129,TX,21:40.7,0,1,0.330525326,0.68
57,0,2206,TX,01:00.3,0,1,0.446880618,0.65
50,1,1492,CA,20:57.8,1,5,0.652304359,0.3
54,0,2860,TX,27:54.3,0,1,0.750438257,0.57
60,1,1587,CA,09:24.7,1,5,0.954570049,0.46
46,1,2378,CA,30:13.9,0,5,0.869866528,0.47
46,1,2902,CA,45:28.2,1,5,0.858480942,0.3
54,1,746,CA,31:05.4,0,5,0.779241256,0.86
47,1,2935,NY,45:57.9,1,5,0.326445974,0.27
52,1,925,CA,06:30.1,1,5,0.538558404,0.22
45,0,716,NY,31:59.9,0,5,0.760684956,0.26
57,0,1234,TX,20:58.3,0,1,0.632895457,0.67
45,1,1616,TX,12:21.9,0,1,0.626755669,0.71
58,1,2906,FL,50:39.9,0,1,0.413972685,0.91
53,1,1022,CA,51:47.9,1,5,0.744264822,0.04
53,0,2233,TX,26:38.9,0,1,0.494220506,0.02
